 DealerCd | DealerNm | OperationDt | Region | SalesDistrict | ServiceDistrict | PartsDistrict | PrincipalNm | BillingAddress1 | BillingAddress2 | BillingCity | BillingState | BillingZipCd | Address1 | Address2 | City | State | ZipCd | Phone | Fax | ADI | GeneralManager | UpdatedDt | CreateDt | DealerUrl | DealerEmail | IsCarCareExpress | IsPresidentAward | Latitude | Longitude | Tier3Vendor | ScheduleConsumerUrlNonSSO | IsGenesisBrand | IsExclusiveGenesisBrand | OtherDealerCd | ScheduleServiceVendorId | DealerRating | DealerReviewCount | DealerSurecriticUrl | Computed_ScheduleConsumerUrl | ShopperAssuranceFlag | ShopperAssuranceOnDate | IsAutoHookTD | DealerInventoryURL | RedCapUrl | IsClickToBuy | IsHomeNet | IsDWCP | ServiceCenterPhone | CalltrackingShowroomPhone | CalltrackingServiceCenterPhone | DealerServiceUrl | DealerTestDriveUrl | DealerReviewUrl | ProviderName | IsRoadsterDealerFlag | RoadsterDpid | DRSVendorName | IsRoadsterPricelock | RoadsterPriceUnlockMode | IsIoniqCertified | IsEVGMACertified | CalltrackingShowroomPhoneMobile | CalltrackingServiceCenterPhoneMobile 
FL142|HOMESTEAD HYUNDAI||SOB|SO|SOB|SOB|JAMES RIVCHIN|16501 SOUTH DIXIE HIGHWAY||MIAMI|FL|33157|111 SOUTH HOMESTEAD BOULEVARD||HOMESTEAD|FL|33030|786-255-7400|786-227-5321|14|JAMES RIVCHIN|2024-08-20 02:30:27.150000000|2018-01-29 11:27:23.743000000|www.homesteadhyundai.net||0|0|25.467445373535156|-80.472198486328125|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=FL142&externalsource=email&theme=hyundai|0|0|FL705     |2|4.8140314999999996|935|https://www.surecritic.com/reviews/homestead-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=FL142&externalsource=email&theme=hyundai|True|2020-01-02||www.homesteadhyundai.net/VehicleSearchResults?search=new||1|1|1||786-728-8112|786-728-8110|www.homesteadhyundai.net/ServiceApptForm|www.homesteadhyundai.net/Schedule-Test-Drive.html|www.surecritic.com/reviews/homestead-hyundai?nhd=1|Ansira|||RST|||0|0|786-882-0361|786-933-6920
FL143|BRANDON HYUNDAI||SOA|SO|SOA|SOA|BRETT MORGAN|9915 E ADAMO DRIVE||TAMPA|FL|33619|9915 E ADAMO DRIVE||TAMPA|FL|33619|813-628-5555|813-628-4402|18|GM TBD|2024-08-20 02:30:27.150000000|2018-08-04 02:32:05.553000000|www.brandonhyundai.com||0|0|27.945796966552734|-82.341667175292969|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm20220623822xx1|1|0||1|4.5534454000000002|5021|https://www.surecritic.com/reviews/brandon-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL143&VARIANT=HYUNDAI|True|2020-01-02||www.brandonhyundai.com/new-vehicles/||1|1|1||813-568-1088|813-568-1087|www.brandonhyundai.com/service/|www.brandonhyundai.com/hyundai-test-drive/|surecritic.com/reviews/brandon-hyundai|Dealer Inspire|1|brandonhyundai|RST|Y|lock|1|0|813-669-4907|813-981-1509
FL144|JENKINS HYUNDAI OF JACKSONVILLE||SOD|SO|SOD|SOD|DONALD R JENKINS|11107 ATLANTIC BOULEVARD||JACKSONVILLE|FL|32225|11107 ATLANTIC BOULEVARD||JACKSONVILLE|FL|32225|904-420-3100||63|PHILIP BARBER|2024-08-20 02:30:27.150000000|2018-12-05 02:15:01.350000000|www.jenkinshyundaiofjacksonville.com||0|0|30.325389862060547|-81.511207580566406|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202312141149xx1|1|0|FL736     |1|4.7748710000000001|603|https://www.surecritic.com/reviews/jenkins-hyundai-of-jacksonvill|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL144&VARIANT=HYUNDAI|True|2020-01-02||www.jenkinshyundaiofjacksonville.com/new-inventory/index.htm||1|1|1||904-539-4388|904-539-4387|www.jenkinshyundaiofjacksonville.com/schedule-service.htm|www.jenkinshyundaiofjacksonville.com/hyundai-test-drive.htm|surecritic.com/reviews/jenkins-hyundai-of-jacksonvill|Dealer.com|||DDC|||1|0|904-780-5715|904-478-0431
FL146|HYUNDAI OF VENICE||SOA|SO|SOA|SOA|VERNON KRAUSE|200 JACARANDA BLVD||VENICE|FL|34292|200 JACARANDA BLVD||VENICE|FL|34292|941-486-2900|941-486-2899|18|BRIAN SMITH|2024-08-20 02:30:27.150000000|2021-02-11 02:15:01.437000000|www.hyundaiofvenice.com||0|0|27.100332260131836|-82.383285522460938|DEALER.COM||1|0||4|4.8321186999999997|219|https://www.surecritic.com/reviews/hyundai-of-venice||False||0|www.hyundaiofvenice.com/searchnew.aspx||1|1|1||941-861-8992|941-861-8993|www.hyundaiofvenice.com/schedule-service|www.hyundaiofvenice.com/testdrive.aspx||DealerOn|1|hyundaiofvenice|RST|Y|lock|1|0|941-267-0135|941-220-0960
FL147|HYUNDAI OF FORT MYERS||SOA|SO|SOA|SOA|LARRY C MORGAN|2850 COLONIAL BLVD||FORT MYERS|FL|33966|2850 COLONIAL BLVD||FORT MYERS|FL|33966|239-277-1222|239-275-0937|112|JASON CURIE|2024-08-20 02:30:27.150000000|2020-12-18 02:15:01.510000000|www.HyundaiOfFortMyers.com||0|0|26.595293045043945|-81.852531433105469|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202106091144xx1|1|0||1|4.6452609000000002|403|https://www.surecritic.com/reviews/hyundai-of-fort-myers|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL147&VARIANT=HYUNDAI|False||0|www.HyundaiOfFortMyers.com/new-vehicles/||1|1|1||239-689-7300|239-689-7301|www.HyundaiOfFortMyers.com/service/|www.HyundaiOfFortMyers.com/hyundai-test-drive/|surecritic.com/reviews/obrien-hyundai-of-fort-myers|Dealer Inspire|1|hyundaioffortmyers|RST|Y|lock|1|0|239-429-0339|239-360-9486
FL148|HYUNDAI OF NEW PORT RICHEY||SOA|SO|SOA|SOA|BRYAN B DEBOER|3936 US HIGHWAY 19||NEW PORT RICHEY|FL|34652|3936 US HIGHWAY 19||NEW PORT RICHEY|FL|34652|727-203-7080||18|DAVID FRAZIER|2024-08-20 02:30:27.150000000|2021-03-03 02:15:01.597000000|www.hyundaiofnewportrichey.com||0|0|28.216230392456055|-82.736686706542969|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202102100158xx1|1|0|FL748     |1|4.6716145999999998|15000|https://www.surecritic.com/reviews/hyundai-of-new-port-richey|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL148&VARIANT=HYUNDAI|False||0|www.hyundaiofnewportrichey.com/search/new-hyundai/?tp=new||1|1|1||727-999-6090|727-999-6091|www.hyundaiofnewportrichey.com/service-department/|www.hyundaiofnewportrichey.com/schedule-new-vehicle-test-drive/|www.hyundaiofnewportrichey.com/testimonials/|Dealer eProcess|1|hyundaiofnewportrichey|RST|Y|lock|1|0|727-270-8529|727-472-5501
FL149|HYUNDAI OF WESLEY CHAPEL||SOA|SO|SOA|SOA|BRYAN B DEBOER|27000 WESLEY CHAPEL BLVD||WESLEY CHAPEL|FL|33544|27000 WESLEY CHAPEL BLVD||WESLEY CHAPEL|FL|33544|813-751-0999||18|GM CANDIDATE (11/23) JOSE FERNANDEZ(2ND)|2024-08-20 02:30:27.150000000|2021-03-03 02:15:01.597000000|www.hyundaiofwesleychapel.com||0|0|28.233694076538086|-82.368949890136719|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202102100959xx1|1|0||1|4.6740836999999997|7574|https://www.surecritic.com/reviews/hyundai-of-wesley-chapel|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL149&VARIANT=HYUNDAI|False||0|www.hyundaiofwesleychapel.com/search/new-hyundai/?tp=new||1|1|1||813-377-1444|813-377-1801|www.hyundaiofwesleychapel.com/service-department/|www.hyundaiofwesleychapel.com/schedule-new-vehicle-test-drive/|www.hyundaiofwesleychapel.com/testimonials/|Dealer eProcess|||RST|||1|0|813-694-5563|813-807-4349
FL150|BAY HYUNDAI||SO6|SO|SO6|SO6|GARY  DODSON JR|641 W. 15TH STREET||PANAMA CITY|FL|32401|641 W. 15TH STREET||PANAMA CITY|FL|32401|850-785-1591|850-481-0602|176|GARY DODSON, JR.|2024-08-20 02:30:27.150000000|2021-03-05 02:15:01.043000000|www.panamacityhyundai.com||0|0|30.174777984619141|-85.667312622070313|DEALER.COM|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=FL150&externalsource=email&theme=hyundai|1|0||2|4.6357597999999998|1337|https://www.surecritic.com/reviews/bay-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=FL150&externalsource=email&theme=hyundai|False||0|www.panamacityhyundai.com/new-inventory/index.htm||1|1|1||850-541-9455|850-541-9459|www.panamacityhyundai.com/schedule-service.htm|www.panamacityhyundai.com/hyundai-test-drive.htm||Dealer.com|||DDC|||1|0|850-726-5508|850-998-3751
FL151|DELRAY HYUNDAI||SOB|SO|SOB|SOB|JOHN STALUPPI, JR.|655 NE 6TH AVE||DELRAY BEACH|FL|33483|655 NE 6TH AVE||DELRAY BEACH|FL|33483|561-265-0000|561-243-3632|62|GM CANDIDATE (01/24) ENMANUEL VALLEJO|2024-08-20 02:30:27.150000000|2022-01-25 02:15:01.373000000|www.delrayhyundai.com||0|0|26.47209358215332|-80.066848754882813|DEALER.COM|https://delrayhyundai13663.myvehiclesite.com/appt/|1|0|FL750     |3|4.1299957999999997|47|https://www.surecritic.com/reviews/delray-hyundai-7|https://delrayhyundai13663.myvehiclesite.com/appt/|False||0|www.delrayhyundai.com/search/new-hyundai/?tp=new||1|1|1||561-327-4677|561-327-4676|www.delrayhyundai.com/service-department/|www.delrayhyundai.com/schedule-new-vehicle-test-drive/|www.delrayhyundai.com/testimonials/|Dealer eProcess|1|delrayhyundai|RST|N|nolock|1|0|561-933-4898|561-462-8176
FL152|WALLACE HYUNDAI OF FORT PIERCE||SOC|SO|SOC|SOC|WILLIAM WALLACE|5553 US HIGHWAY ONE||FT PIERCE|FL|34982|5553 US HIGHWAY ONE||FT PIERCE|FL|34982|772-468-6000|772-288-3492|62|AMIR SALEEM|2024-08-20 02:30:27.150000000|2022-06-09 02:15:01.943000000|www.wallacehyundaioffortpierce.com||0|0|27.36492919921875|-80.32659912109375|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202207281003xx1|1|0||1||0|https://www.surecritic.com/reviews/wallace-hyundai-of-fort-pierce|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL152&VARIANT=HYUNDAI|False||0|www.wallacehyundaioffortpierce.com/searchnew.aspx||1|1|1||||www.wallacehyundaioffortpierce.com/serviceappmt.aspx|www.wallacehyundaioffortpierce.com/testdrive.aspx||DealerOn|||DDC|||1|0||
FL153|DORAL HYUNDAI||SOB|SO|SOB|SOB|BRYAN B DEBOER|10285 NW 12TH STREET||DORAL|FL|33172|10285 NW 12TH STREET||DORAL|FL|33172|305-722-6094|877-474-0781|14|GM CANDIDATE (06/24) ERICK NUNEZ|2024-08-20 02:30:27.150000000|2022-06-28 02:15:01.873000000|www.doralhyundai.com||0|0|25.783330917358398|-80.362297058105469|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202206131016xx1|1|0|FL752     |1|4.6863416999999998|7567|https://www.surecritic.com/reviews/doral-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL153&VARIANT=HYUNDAI|False||0|www.doralhyundai.com/new-vehicles/||1|1|1||||www.doralhyundai.com/service/|www.doralhyundai.com/hyundai-test-drive/||Dealer Inspire|||RST|||1|0||
FL154|HYUNDAI OF NORTH MIAMI||SOB|SO|SOB|SOB|BRYAN B DEBOER|21400 NW 2ND AVE||MIAMI|FL|33169|21400 NW 2ND AVE||MIAMI|FL|33169|786-284-1737|786-284-1737|14|GM CANDIDATE (06/24) EDWARD A ESQUIVEL2N|2024-08-20 02:30:27.150000000|2022-06-28 02:15:01.873000000|www.hyundaiofnorthmiami.com||0|0|25.927665710449219|-80.204345703125|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202206241104xx1|1|0||1|4.6547378999999998|5656|https://www.surecritic.com/reviews/lehman-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL154&VARIANT=HYUNDAI|False||0|www.hyundaiofnorthmiami.com/new-vehicles/||1|1|1||||www.hyundaiofnorthmiami.com/service/|www.hyundaiofnorthmiami.com/hyundai-test-drive/||Dealer Inspire|||RST|||1|0||
FL155|KENDALL HYUNDAI||SOB|SO|SOB|SOB|LARRY C MORGAN|15895 SOUTH DIXIE HWY||MIAMI|FL|33157|15895 SOUTH DIXIE HWY||MIAMI|FL|33157|786-590-4070||14|RALPH PERKINS|2024-08-20 02:30:27.150000000|2023-03-16 02:15:02.803000000|www.kendallhyundai.com||0|0|25.622577667236328|-80.343154907226562|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20230306922xx1|0|0||1||0|https://www.surecritic.com/reviews/kendall-hyundai-7|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=FL155&VARIANT=HYUNDAI|False||0|www.kendallhyundai.com/new-vehicles/||1|1|1||||www.kendallhyundai.com/service/|www.kendallhyundai.com/hyundai-test-drive/|surecritic.com/reviews/kendall-hyundai|Dealer Inspire|1|kendallhyundai|RST|Y|lock|1|0||
GA002|RICK CASE HYUNDAI|1986-01-02 00:00:00|SO3|SO|SO3|SO3|RITA M CASE|3180 SATELLITE BLVD||DULUTH|GA|30096|3180 SATELLITE BLVD||DULUTH|GA|30096|770-476-2800|770-476-1877|15|MARK JOHNSON|2017-06-07 13:50:11|2016-08-09 17:47:52.247000000|www.rickcasehyundaiatlanta.com|adamtoms@rickcase.com|1|0|33.960601806640625|-84.116462707519531|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmaga002|1|0|GA709     |1|4.7561812999999997|2838|https://www.surecritic.com/reviews/rick-case-hyundai-duluth|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=GA002&VARIANT=HYUNDAI|True|2020-01-02||www.rickcasehyundaiatlanta.com/new-inventory/index.htm||1|1|1||470-508-0055|470-508-0056|www.rickcasehyundaiatlanta.com/schedule-service.htm|www.rickcasehyundaiatlanta.com/hyundai-test-drive.htm|surecritic.com/reviews/rick-case-hyundai-duluth|Dealer.com|||DDC|Y|lock|1|0|470-828-2591|470-828-2484
GA003|ED VOYLES HYUNDAI|1986-01-02 00:00:00|SO4|SO|SO4|SO4|VALERY VOYLES|2103 COBB PARKWAY||MARIETTA|GA|30067|2135 COBB PARKWAY||SMYRNA|GA|30080|770-952-8881|770-933-5995|15|JOHN HIGHAM|2016-05-06 13:05:15|2016-08-09 17:47:52.247000000|www.VoylesHyundai.com|jschibi@edvoyles.com|1|0|33.900733947753906|-84.484359741210938|DEALER.COM||1|0||4|4.5247884000000003|2860|https://www.surecritic.com/reviews/ed-voyles-hyundai||True|2020-01-02||www.VoylesHyundai.com/new-vehicles/||0|1|1||470-377-9991|470-377-9992|www.VoylesHyundai.com/service/|www.VoylesHyundai.com/hyundai-test-drive/|surecritic.com/reviews/ed-voyles-hyundai|Dealer Inspire||||||1|0|470-536-8328|470-828-2538
GA015|SOUTHTOWNE HYUNDAI|1991-05-14 00:00:00|SO4|SO|SO4|SO4|HAROLD M PHILIPSON|7665 HIGHWAY 85 SOUTH||RIVERDALE|GA|30274|7665 HIGHWAY 85 SOUTH||RIVERDALE|GA|30274|770-471-1000|770-478-4741|15|HAROLD PHILIPSON|2018-01-12 08:21:04|2016-08-09 17:47:52.247000000|www.southtowneatlanta.com|PERRYWELDON@HOTMAIL.COM|1|0|33.545581817626953|-84.416404724121094|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmaga015|0|0|GA716     |1|4.5634240000000004|2737|https://www.surecritic.com/reviews/southtowne-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=GA015&VARIANT=HYUNDAI|True|2020-09-12||www.southtowneatlanta.com/new-inventory/index.htm||1|1|1||470-483-1003|470-483-1030|www.southtowneatlanta.com/schedule-service.htm|www.southtowneatlanta.com/hyundai-test-drive.htm|surecritic.com/reviews/southtowne-hyundai|Dealer.com|1|southtowneatlanta|RST|N|nolock|1|0|470-828-2397|470-828-2518
GA026|TAYLOR HYUNDAI|1993-04-20 00:00:00|SO5|SO|SO5|SO5|RICHARD TAYLOR|3233 WASHINGTON ROAD||AUGUSTA|GA|30907|3233 WASHINGTON ROAD||AUGUSTA|GA|30907|706-868-1200|706-868-2113|104|TODD TORCHIA|2016-08-03 11:31:37|2016-08-09 17:47:52.247000000|www.taylorhyundai.com|TTORCHIA@TAYLORAUTONET.NET|1|0|33.515750885009766|-82.06414794921875|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmaga026|1|0|GA714     |1|4.6128295000000001|3371|https://www.surecritic.com/reviews/taylor-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=GA026&VARIANT=HYUNDAI|True|2020-01-02||www.taylorhyundai.com/search/new-hyundai/?tp=new||1|1|1||706-826-2611|706-826-2612|www.taylorhyundai.com/service-department/|www.taylorhyundai.com/schedule-new-vehicle-test-drive/|www.taylorhyundai.com/testimonials/|Dealer eProcess|1|taylorhyundai|RST|N|nolock|1|0|706-770-3315|706-916-7365
GA029|FIVE STAR HYUNDAI|1994-12-04 00:00:00|SO4|SO|SO4|SO4|CHARLES L CANTRELL III|3068 RIVERSIDE DR.||MACON|GA|31210|3010 RIVERSIDE DRIVE||MACON|GA|31210|478-345-8927|478-471-3672|142|G. RICHARD POPE|2017-08-15 07:13:50|2016-08-09 17:47:52.247000000|www.fivestarhyundaiofmacon.com|ccamblee@fivestaronline.net|1|0|32.88616943359375|-83.673988342285156|DEALER.COM|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA029&externalsource=email&theme=hyundai|0|0|GA702     |2|4.7827959|898|https://www.surecritic.com/reviews/five-star-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA029&externalsource=email&theme=hyundai|True|2020-02-01||www.fivestarhyundaiofmacon.com/new-vehicles/||0|1|1||478-845-1222|478-845-1223|www.fivestarhyundaiofmacon.com/service/|www.fivestarhyundaiofmacon.com/hyundai-test-drive/||Dealer Inspire|||RST|||1|0|478-818-2035|478-818-2031
GA035|SOUTHTOWNE HYUNDAI OF NEWNAN|1998-06-03 00:00:00|SO4|SO|SO4|SO4|HAROLD M PHILIPSON|800 BULLSBORO DRIVE||NEWNAN|GA|30265|800 BULLSBORO DRIVE||NEWNAN|GA|30265|770-253-1407|770-253-1452|15|STEPHEN MADER|2017-03-28 09:37:59|2016-08-09 17:47:52.247000000|www.southtownehyundai.com|csimmons@southtowne.com|1|0|33.398033142089844|-84.751472473144531|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm20210514154xx1|1|0|GA717     |1|4.7329559000000003|3206|https://www.surecritic.com/reviews/southtowne-hyundai-of-newnan|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=GA035&VARIANT=HYUNDAI|True|2020-01-02||www.southtownehyundai.com/new-inventory/index.htm||1|1|1||470-686-7707|470-686-7699|www.southtownehyundai.com/schedule-service.htm|www.southtownehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/southtowne-hyundai-of-newnan|Dealer.com|||DDC|N|nolock|1|0|470-472-9213|470-837-2881
GA037|JIM ELLIS HYUNDAI|2000-10-31 00:00:00|SO4|SO|SO4|SO4|JAMES E. ELLIS|5785 PEACHTREE IND. BLVD||ATLANTA|GA|30341|5785 PEACHTREE INDUSTRIAL BLVD||ATLANTA|GA|30341|770-454-6789|770-234-7993|15|GM TBD|2017-01-23 07:19:59|2016-08-09 17:47:52.247000000|www.jimellishyundai.com|qlittle@jimellis.com|1|0|33.905757904052734|-84.294036865234375|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA037&externalsource=email&theme=hyundai|1|0|GA701     |2|4.6801484999999996|5366|https://www.surecritic.com/reviews/jim-ellis-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA037&externalsource=email&theme=hyundai|True|2020-01-02||www.jimellishyundai.com/new-vehicles/||0|1|1||470-451-0004|470-451-0007|www.jimellishyundai.comservice/|www.jimellishyundai.comhyundai-test-drive/|surecritic.com/reviews/jim-ellis-hyundai|Dealer Inspire|||RST|||1|0|470-900-4215|470-524-4198
GA038|HYUNDAI OF KENNESAW|2002-04-01 00:00:00|SO3|SO|SO3|SO3|VERNON L KRAUSE|2878 BARRETT LAKES||KENNESAW|GA|30144|2878 BARRETT LAKES||KENNESAW|GA|30144|678-631-3575|678-486-1007|15|GM CANDIDATE (10/22) JASON TEAGUE|2017-10-26 08:47:08|2016-08-09 17:47:52.247000000|www.hyundaiofkennesaw.com|tarora@cherokeehyundai.com|1|0|34.024837493896484|-84.574539184570313|DEALER.COM||1|0|GA715     |1|4.6322850999999998|5135|https://www.surecritic.com/reviews/hyundai-of-kennesaw||True|2020-01-02||www.hyundaiofkennesaw.com/searchnew.aspx||1|1|1||470-523-8055|470-523-8060|www.hyundaiofkennesaw.com/Schedule-Service.html|www.hyundaiofkennesaw.com/Hyundai-Test-Drive.html||DealerOn|1|hyundaiofkennesaw|RST|N|nolock|1|0|470-315-7274|470-837-2744
GA041|RICK CASE HYUNDAI|2003-01-22 00:00:00|SO3|SO|SO3|SO3|RITA M CASE|11446 ALPHARETTA HIGHWAY||ROSWELL|GA|30076|11446 ALPHARETTA HIGHWAY||ROSWELL|GA|30076|770-225-5600|770-225-6953|15|ANTHONY DELGARDO|2018-02-07 10:39:06|2016-08-09 17:47:52.247000000|www.rickcasehyundairoswell.com|chrissmith@rickcase.com|1|0|34.056118011474609|-84.329139709472656|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmaga041|1|0|GA708     |1|4.6938921000000002|3274|https://www.surecritic.com/reviews/rick-case-hyundai-roswell|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=GA041&VARIANT=HYUNDAI|True|2020-01-02||www.rickcasehyundairoswell.com/new-inventory/index.htm||1|1|1||470-377-9993|470-377-9989|www.rickcasehyundairoswell.com/schedule-service.htm|www.rickcasehyundairoswell.com/hyundai-test-drive.htm|surecritic.com/reviews/rick-case-hyundai-roswell|Dealer.com|||DDC|Y|lock|1|0|470-635-5759|470-828-2469
GA057|FIVE STAR HYUNDAI OF WARNER ROBINS||SO4|SO|SO4|SO4|CHARLES L CANTRELL III|650 RUSSELL PARKWAY||WARNER ROBINS|GA|31088|650 RUSSELL PARKWAY||WARNER ROBINS|GA|31088|478-845-0946|478-599-0011|142|GUY (RICHARD) POPE|2017-09-06 13:28:03|2016-08-09 17:47:52.247000000|www.warnerrobinshyundai.net|kevans@fivestaronline.net|0|0|32.594997406005859|-83.633712768554687|DEALER.COM|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA057&externalsource=email&theme=hyundai|0|0||2|4.7544431999999999|1193|https://www.surecritic.com/reviews/five-star-hyundai-of-warner-robins|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA057&externalsource=email&theme=hyundai|True|2024-02-12||www.warnerrobinshyundai.net/new-vehicles/||0|1|1||478-666-2033|478-666-2034|www.warnerrobinshyundai.net/service/|www.warnerrobinshyundai.net/hyundai-test-drive/||Dealer Inspire|||RST|||1|0|478-818-2077|478-818-2045
GA063|TERRY REID HYUNDAI||SO3|SO|SO3|SO3|TERRY REID LAUGHRIDGE|PO BOX 3368||CARTERSVILLE|GA|30120|816 JOE FRANK HARRIS PARKWAY||CARTERSVILLE|GA|30120|678-605-9500|678-605-9509|15|MATTHEW LAUGHRIDGE|2014-05-19 15:51:37|2016-08-09 17:47:52.247000000|www.terryreidhyundai.com|TREID@TERRYREIDGROUP.COM|0|0|34.191574096679688|-84.787727355957031|COBALT||1|0|GA719     |4|4.6491258000000002|1181|https://www.surecritic.com/reviews/terry-reid-hyundai||False|||www.terryreidhyundai.com/new-vehicles/||1|1|1||678-792-0661|678-792-0662|www.terryreidhyundai.com/service/|www.terryreidhyundai.com/hyundai-test-drive/|surecritic.com/reviews/terry-reid-hyundai|Dealer Inspire|1|terryreidhyundai|RST|N|nolock|1|0|678-737-6361|678-921-3866
GA065|AUTONATION HYUNDAI MALL OF GEORGIA||SO3|SO|SO3|SO3|JEFF M PARENT|3445 BUFORD DRIVE||BUFORD|GA|30519|3445 BUFORD DRIVE||BUFORD|GA|30519|678-714-3430|670-614-6596|15|AID SULTANOVIC|2016-04-18 08:31:39|2016-08-09 17:47:52.247000000|www.autonationhyundaimallofgeorgia.com|WilliamsM1@autonation.com|1|0|34.076282501220703|-83.983108520507813|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA065&externalsource=email&theme=hyundai|1|0||2|4.6418549000000002|4297|https://www.surecritic.com/reviews/autonation-hyundai-mall-of-georgia|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=GA065&externalsource=email&theme=hyundai|False|2019-12-02||www.autonationhyundaimallofgeorgia.com/new-inventory/index.htm||1|1|1||678-804-8202|678-804-8203|www.autonationhyundaimallofgeorgia.com/schedule-service.htm|www.autonationhyundaimallofgeorgia.com/hyundai-test-drive.htm|surecritic.com/reviews/autonation-hyundai-mall-of-georgia|Dealer.com|||DDC|||1|0|678-846-6574|678-506-7194
GA066|LANGDALE HYUNDAI OF SOUTH GEORGIA||SOD|SO|SOD|SOD|BRADLEY COBB|4001 NORTH VALDOSTA ROAD||VALDOSTA|GA|31602|4001 NORTH VALDOSTA ROAD||VALDOSTA|GA|31602|229-241-2880|229-293-1489|132|THOMAS KELLY|2016-05-24 11:46:31|2016-08-09 17:47:52.247000000|www.langdalehyundai.com|darin.humphries@langdalehyundai.com|0|0|30.895854949951172|-83.322860717773438|COBALT||0|0||4|4.6756764000000004|1311|https://www.surecritic.com/reviews/langdale-hyundai-of-south-georgia||False|||www.langdalehyundai.com/new-inventory/index.htm||1|1|1||229-469-5160|229-469-5163|www.langdalehyundai.com/schedule-service.htm|www.langdalehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/langdale-hyundai-of-south-georgia|Dealer.com|||DDC|||0|0|229-303-9142|229-303-9139
GA068|VOLUME HYUNDAI||SO4|SO|SO4|SO4|TRAVIS  OSTROM|2520 NORTH COLUMBIA STREET||MILLEDGEVILLE|GA|31061|2520 NORTH COLUMBIA STREET||MILLEDGEVILLE|GA|31061|478-452-7001|478-452-0011|142|STEPHEN PARK|2017-02-02 05:52:10|2016-08-09 17:47:52.247000000|www.volumehyundai.com|fbennett@volumehyundai.com|1|0|33.114784240722656|-83.260513305664063|DEALER.COM|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=tkogroup_348_2276&source=HYUNDAI|0|0||5|4.6280318999999999|834|https://www.surecritic.com/reviews/volume-hyundai||True|2020-08-20||www.volumehyundai.com/new-vehicles/||1|1|1||478-387-2027|478-387-2013|www.volumehyundai.com/service/|www.volumehyundai.com/hyundai-test-drive/|surecritic.com/reviews/volume-hyundai|Dealer Inspire|||TEK|||0|0|478-324-8962|478-401-9607
